"-16","135.0","1.0"
"-13","80.21759296819272","1.0"
"-10","158.4286928087454","1.0"
"-14","118.495638618245","1.0"
"-13","27.474431626277134","1.0"
"-16","22.520565602896884","1.0"
"-36","53.32565033042683","0.6000000000000001"
"-9","-6.34019174590991","1.0"
"-11","-34.87532834460218","1.0"
"-17","52.125016348901795","1.0"
"-14","10.175510843043206","1.0"
"-16","15.642246457208728","0.9"
"-6","3.3664606634298013","1.0"
"-13","156.25050550713325","1.0"
"2","-109.5366549381284","1.0"
"-1","-144.72757855140162","1.0"
"-17","174.80557109226518","1.0"
"-14","158.96248897457818","1.0"
"2","-120.37912601136834","1.0"
"-10","178.7269699799433","1.0"
"-1","-133.75463573323165","1.0"
"1","-128.88449643371462","1.0"
"2","-85.10090754621223","1.0"
"-10","-17.020525611519858","1.0"
"-8","-64.4400348281762","0.8"
"-5","-22.380135051959574","1.0"
"-16","114.14554196042165","1.0"
"-17","38.884496433714595","1.0"
"-27","-138.17983011986425","0.40000000000000013"
"2","-121.67546873810922","1.0"
"-1","-67.83365417791754","1.0"
"1","-120.17352002964432","1.0"
"-1","-133.8542371618249","1.0"
"-5","-147.80426606528675","1.0"
"-16","-30.06858282186245","0.6000000000000001"
"-10","-45.0","1.0"
"-15","19.230672375661285","1.0"
"-13","53.880659150520245","1.0"
"2","-94.39870535499553","1.0"
"-16","127.23483398157467","1.0"
"0","-77.7352262721076","1.0"
"-16","50.44033203100551","1.0"
"-16","135.0","1.0"
"-21","-6.34019174590991","0.6000000000000001"
"-9","-27.474431626277134","1.0"
"-24","52.85331330197822","0.6000000000000001"
"-15","113.1985905136482","1.0"
"-15","145.61965527615513","1.0"
"-10","122.66091272167381","1.0"
"-23","137.38594403038883","0.6000000000000001"
"-10","155.13630342824814","1.0"
"-14","108.43494882292202","1.0"
"-14","60.06848815949221","1.0"
"8","-93.3664606634298","1.0"
"-10","-37.05652818940959","1.0"
"-13","8.841814560191672","1.0"
"-8","-35.134193056915635","1.0"
"-10","-47.66300076606714","1.0"
"-11","-17.447188423282203","1.0"
"-21","67.83365417791754","0.7000000000000001"
"-14","-4.1849161251184155","1.0"
"-75","-60.70863782901574","0.7000000000000001"
"-21","-74.24882633654697","0.5000000000000001"
"-9","-167.27564431457765","1.0"
"-2","-146.04094018032373","1.0"
"3","-91.97493401088198","1.0"
"-21","-25.709953780811265","0.6000000000000001"
"-11","-33.31063082456081","1.0"
"-8","-54.46232220802562","1.0"
"-15","17.020525611519858","1.0"
"-10","88.72696997994328","1.0"
"-17","33.36636600105956","1.0"
"-16","20.095231191904816","1.0"
"-17","32.47119229084849","1.0"
"-13","70.11483488614456","1.0"
"-11","-2.726310993906266","1.0"
"-17","47.862405226111754","1.0"
"-13","-149.03624346792648","1.0"
"-15","127.8749836510982","1.0"
"-21","-10.4914770123316","0.6000000000000001"
"-21","21.037511025421818","0.6000000000000001"
"-5","-146.76828893202062","1.0"
"-11","-77.82854179141253","0.7000000000000001"
"-8","-49.23639479905884","1.0"
"-8","-56.63363399894044","1.0"
"","-68.80594351845772",""
"-10","-14.858614447924662","1.0"
"-19","45.0","1.0"
"-11","-135.0","1.0"
"-21","22.890551656248327","0.8"
"-10","-16.11341823308929","1.0"
"-37","98.130102354156","1.0"
"-9","-178.1523897340054","1.0"
"-5","-142.59464336859145","1.0"
"-16","70.4633450618716","1.0"
"-13","-1.3322198538696388","1.0"
"-14","43.49256424122503","1.0"
"-14","13.671307132195835","1.0"
"-21","104.53445508054013","0.7000000000000001"
"-9","173.15722658736905","1.0"
"-21","-137.38594403038883","0.5000000000000001"
"-14","-176.18592516570965","1.0"
"-13","96.95295746817392","1.0"
"-22","46.59114027119459","0.7000000000000001"
"-14","64.4400348281762","1.0"
"-2","-137.04540848888723","1.0"
"-6","-39.28940686250036","1.0"
"-15","52.125016348901795","1.0"
"-13","-1.3322198538696388","1.0"
"9","-93.81407483429037","1.0"
"-10","-38.290163192243064","1.0"
"-11","-10.713123022791034","1.0"
"5","-87.51044707800085","1.0"
"-70","-57.094757077012105","0.7000000000000001"
"3","-83.6598082540901","1.0"
"-23","94.39870535499553","1.0"
"-13","108.43494882292202","1.0"
"-11","158.4985656759521","1.0"
"-11","152.74467162505695","1.0"
"1","-114.44395478041653","1.0"
"-12","-18.43494882292201","1.0"
"-14","114.67686317033704","1.0"
"-15","106.18920625702695","1.0"
"-10","122.12499844038753","1.0"
"-10","140.04245106917094","1.0"
"-16","107.24145939893998","1.0"
"-24","176.49646835521557","0.6000000000000001"
"2","-88.2642954110716","1.0"
"-13","5.826342029555775","1.0"
"-19","45.0","0.8"
"-12","154.29004621918872","1.0"
"-10","143.3658861240326","1.0"
"-13","79.50852298766841","1.0"
"-22","51.51980175165699","0.7000000000000001"
"-21","34.04593735660167","0.8"
"-77","-135.0","0.40000000000000013"
"1","-122.47119229084849","1.0"
"-10","171.15818543980834","1.0"
"-11","138.69138598645128","1.0"
"2","-86.18592516570965","1.0"
"-15","19.88516511385544","1.0"
"-10","-22.380135051959574","1.0"
"-71","-66.44773632710535","0.6000000000000001"
"2","-121.67546873810922","1.0"
"2","-95.19442890773482","1.0"
"-11","-11.309932474020213","1.0"
"-68","-115.34617594194671","0.40000000000000013"
"-11","-17.5924245621816","1.0"
"-13","-3.8140748342903548","1.0"
"-8","-40.763605200941164","1.0"
"7","-93.01278750418335","1.0"
"-11","137.20259816176582","1.0"
"-8","-178.83086067209257","1.0"
"2","-98.47114463301484","1.0"
"-3","-151.8583987677383","1.0"
"2","-93.81407483429037","1.0"
"-5","-156.80140948635182","1.0"
"-15","59.62087398863165","1.0"
"-13","60.52411099675425","1.0"
"-1","-132.13759477388828","1.0"
"-8","-53.880659150520245","1.0"
"-9","-29.475889003245744","1.0"
"-10","-50.31454566994475","1.0"
"-25","-51.170175095029606","0.6000000000000001"
"-12","176.63353933657018","1.0"
"3","-113.74949449286677","1.0"
"-22","140.71059313749967","1.0"
"4","-92.12109639666146","1.0"
"-5","-149.62087398863167","1.0"
"-5","-168.6900675259798","1.0"
"-14","122.47119229084849","1.0"
"-13","70.20112364547508","1.0"
"-21","-164.35775354279127","0.5000000000000001"
"-9","-35.53767779197438","1.0"
"-6","-140.4403320310055","1.0"
"-15","61.26020470831195","1.0"
"-15","43.40885972880541","1.0"
"-16","98.130102354156","0.8"
"-8","144.9262455066517","1.0"
"-10","135.0","1.0"
"-12","80.8376529542783","1.0"
"-14","48.179830119864235","1.0"
"5","-92.48955292199915","1.0"
"-10","155.92450174492117","1.0"
"-11","115.97439396243132","1.0"
"-12","-169.9920201985587","1.0"
"2","-88.15238973400541","1.0"
"1","-93.50353164478446","1.0"
"-9","6.34019174590991","1.0"
"-77","-135.0","0.40000000000000013"
"-5","-22.380135051959574","1.0"
"-16","70.4633450618716","1.0"
"-8","-135.0","1.0"
"3","-119.05460409907714","1.0"
"-13","123.31063082456083","1.0"
"-16","76.6075022462489","1.0"
"-11","-14.420773127510984","1.0"
"-22","12.65255650055797","0.7000000000000001"
"-16","29.054604099077146","1.0"
"-13","9.782407031807287","1.0"
"4","-94.39870535499553","1.0"
"-7","-67.10944834375168","0.9"
"0","-129.28940686250039","1.0"
"-12","161.56505117707798","1.0"
"-16","117.12130340415867","0.8"
"-14","154.4400348281762","1.0"
"-10","18.43494882292201","1.0"
"0","-78.69006752597979","1.0"
"0","-83.6598082540901","1.0"
"-11","175.8150838748816","1.0"
"-10","118.85566121971651","1.0"
"-10","152.87869659584135","1.0"
"-12","142.12501634890182","1.0"
"5","-113.1985905136482","1.0"
"1","-71.56505117707799","1.0"
"-11","163.44292862436333","1.0"
"-27","-120.96375653207352","0.40000000000000013"
"1","-125.53767779197439","1.0"
"-2","-143.4269690214807","1.0"
"-22","-108.43494882292202","1.0"
"-8","-45.0","1.0"
"-10","-26.075355583948763","1.0"
"-13","79.50852298766841","1.0"
"-13","83.36748538486154","1.0"
"-16","124.21570213243739","1.0"
"-13","103.17255342332689","1.0"
"-14","121.5042667192042","1.0"
"-17","75.25643716352927","1.0"
"-12","67.98871680208065","1.0"
"-15","105.25511870305778","1.0"
"-10","166.8274465766731","1.0"
"-10","174.17365797044422","1.0"
"-16","127.40535663140857","1.0"
"-16","81.86989764584403","1.0"
"-16","69.77514056883192","1.0"
"-12","-15.255118703057777","1.0"
"-17","42.397437797500196","1.0"
"-7","-155.55604521958347","1.0"
"-8","-175.10090754621226","1.0"
"-10","133.69804732742114","1.0"
"-10","158.80594351845772","1.0"
"-21","137.6025622024998","0.7000000000000001"
"-5","-152.74467162505695","1.0"
"-10","149.03624346792648","1.0"
"-22","88.60281897270363","0.7000000000000001"
"-10","60.124007308310574","1.0"
"-17","126.46923439005188","1.0"
"-8","-173.04704253182612","1.0"
"-8","-175.36453657309735","1.0"
"-23","104.420773127511","0.6000000000000001"
"-13","80.21759296819272","1.0"
"-15","61.26020470831195","1.0"
"3","-127.8749836510982","1.0"
"-2","-138.94518622903757","1.0"
"-15","59.93141717813755","1.0"
"-22","-43.210089391753925","0.6000000000000001"
"-8","-57.33908727832619","1.0"
"-10","-43.315315682103716","1.0"
"-8","-60.376251248826186","1.0"
"0","-83.0470425318261","1.0"
"-2","-135.0","1.0"
"2","-104.34933204294714","1.0"
"-14","-9.782407031807287","1.0"
"-11","-13.671307132195835","1.0"
"-14","66.80140948635182","1.0"
"-12","88.15238973400541","1.0"
"-26","84.8055710922652","1.0"
"-11","-39.28940686250036","1.0"
"-10","-16.11341823308929","1.0"
"-12","77.27564431457763","1.0"
"-21","-8.972626614896393","0.5000000000000001"
"-12","-25.820991974189283","1.0"
"-15","19.88516511385544","1.0"
"-16","92.72631099390628","1.0"
"-10","-177.70938995736148","1.0"
"-33","78.69006752597979","1.0"
"73","-45.0","1.0"
"-10","-47.544804379813094","1.0"
"0","-85.8150838748816","1.0"
"-11","-135.0","1.0"
"-23","8.615648184164113","0.6000000000000001"
"-16","110.22485943116808","1.0"
"-11","25.346175941946694","1.0"
"-9","-27.474431626277134","1.0"
"1","-107.7004277886672","1.0"
"-1","-144.72757855140162","1.0"
"3","-102.9946167919165","1.0"
"3","-115.14478563067895","1.0"
"-14","11.309932474020213","1.0"
"-16","31.675468738109217","1.0"
"-16","33.31063082456081","1.0"
"-21","49.76364169072618","1.0"
"-22","-139.08561677997488","0.40000000000000013"
"-5","-149.93141717813756","1.0"
"1","-124.69515353123398","1.0"
"-9","-39.559667968994496","1.0"
"2","-109.5366549381284","1.0"
"2","-117.34987578006988","1.0"
"-5","-62.81888891452277","1.0"
"1","-71.56505117707799","1.0"
"-13","-8.841814560191672","1.0"
"-15","88.36342295838327","1.0"
"-22","14.349332042947134","0.7000000000000001"
"-8","17.700427788667195","1.0"
"-8","17.700427788667195","1.0"
"-8","17.700427788667195","1.0"
"-8","17.700427788667195","1.0"
"-8","17.700427788667195","1.0"
"-8","17.700427788667195","1.0"
"-8","17.700427788667195","1.0"
"-8","17.700427788667195","1.0"
"-8","17.700427788667195","1.0"
"-8","17.700427788667195","1.0"
"-3","-13.172553423326894","1.0"
"-8","17.700427788667195","1.0"
"-15","39.64417495714481","1.0"
"-8","17.700427788667195","1.0"
"-1","-38.08877288097532","1.0"
"-2","-20.376435213836388","1.0"
"-8","17.700427788667195","1.0"
"-8","17.700427788667195","1.0"
"-16","47.60256220249981","1.0"
"-1","-75.46554491945989","1.0"
"-8","17.700427788667195","1.0"
"1","-120.96375653207352","1.0"
"-6","5.599339336520571","1.0"
"-11","-25.906507999514385","1.0"
"-8","17.700427788667195","1.0"
"-5","-11.309932474020213","1.0"
"-10","33.36636600105956","1.0"
"-16","57.094757077012105","1.0"
"-11","14.743562836470735","1.0"
"1","-30.96375653207352","1.0"
"-15","87.51044707800085","1.0"
"-2","-28.495638618244982","1.0"
"-30","71.56505117707799","1.0"
"-24","135.0","1.0"
"-9","-30.96375653207352","1.0"
"-14","10.175510843043206","1.0"
"2","-84.8055710922652","1.0"
"0","-41.82016988013577","1.0"
"-21","99.78240703180728","0.7000000000000001"
"-14","77.00538320808349","1.0"
"-8","48.69138598645128","1.0"
"-8","62.927919762007235","1.0"
"-8","22.750976342787634","1.0"
"-2","-20.376435213836388","1.0"
"3","-72.97947438848014","1.0"
"3","-102.38075692880717","1.0"
"-11","-14.420773127510984","1.0"
